feature,PC1,PC2,PC3,PC4,PC5
cerebellum.CerebNet_Cbm_Left_X,0.043294936968312485,0.05182921417637691,-0.055191200149850524,0.11549471642160777,0.1654871047740997
cerebellum.CerebNet_Cbm_Right_CrusI,0.0808498318277401,0.12938544613345282,-0.0741261953129263,-0.06948998768540918,0.0332689742934509
cerebellum.CerebNet_Cbm_Right_CrusII,0.03496360137238658,0.17242684412747045,-0.04592748401675578,-0.1660188055189996,0.027591152646984526
cerebellum.CerebNet_Cbm_Right_IX,0.052071208367345294,0.1497170668261861,-0.06265034823831728,-0.058687806130926744,0.008786758402604053
cerebellum.CerebNet_Cbm_Right_I_IV,0.08725487030944207,0.057975496010006226,-0.06333767340797963,0.03736129037590681,0.01799105062504639
cerebellum.CerebNet_Cbm_Right_V,0.09010014082042608,0.09289660772976019,-0.021406616677567658,-0.0039266799789094585,0.014228716102438574
cerebellum.CerebNet_Cbm_Right_VI,0.08593353067883752,0.11998999261909221,-0.06884511324339446,-0.013307340327208704,-0.03536034425566027
cerebellum.CerebNet_Cbm_Right_VIIIa,0.08427666264206594,0.12247859455123593,-0.03085870344726388,0.06940827769985136,-0.0077899849414477884
cerebellum.CerebNet_Cbm_Right_VIIIb,0.06837880330783519,0.10114577482974577,0.03421131254961188,0.12564673923608702,-0.04107409619889007
cerebellum.CerebNet_Cbm_Right_VIIb,0.07388724496855446,0.16607140446115223,-0.027620300962194456,-0.011124618647974696,0.015895404414859666
cerebellum.CerebNet_Cbm_Right_X,0.06178871256061974,0.08118373938523733,-0.004588976784468029,0.1006975397741736,0.05869564814564572
cerebellum.CerebNet_Cbm_Vermis,0.08865174433416813,0.13840143453008327,0.013156564572557206,-0.07756081436752145,-0.054681874908063755
cerebellum.CerebNet_Cbm_Vermis_IX,0.08248161519633544,0.1281874585385136,0.03640857348222238,-0.004488207388276752,-0.019395054631791683
cerebellum.CerebNet_Cbm_Vermis_VI,0.07233374888105613,0.06240842402063773,-0.003711199086800909,-0.08650908966965411,-0.04250382235892899
cerebellum.CerebNet_Cbm_Vermis_VII,0.033043572162021924,0.06698222507705105,-0.012320384830572635,-0.07018059852351241,-0.027293415314490987
cerebellum.CerebNet_Cbm_Vermis_VIII,0.061382344687729566,0.12956937238539848,0.018403318921144017,-0.03227752258735294,-0.04963339568725867
cerebellum.CerebNet_Cbm_Vermis_X,0.03807539129455397,0.10395914282858394,0.024621314774572557,-0.06598497543851423,-0.010571590522710476
cerebellum.CerebNet_Left-Cerebellum-Cortex,0.09815061234021787,0.19026281492568128,-0.054167347099220955,-0.04907986723806011,0.004528594966242914
cerebellum.CerebNet_Left-Cerebellum-White-Matter,0.10032324962615691,0.1526933451205657,-0.03909390258428189,-0.058046930761316784,0.04882538631848571
cerebellum.CerebNet_Right-Cerebellum-Cortex,0.10062038322523127,0.17918465538441486,-0.0638350313807522,-0.03718517754964701,0.011460989017881071
cerebellum.CerebNet_Right-Cerebellum-White-Matter,0.10120326962080607,0.14601745473880778,-0.04469171470032964,-0.04212826854964297,0.008539191917364118
hypothalamus.HypVINN_Ant-Commisure,0.020384963418294186,-0.028955414216523055,-0.09988647319565085,0.19630721396806974,0.041162901600091145
hypothalamus.HypVINN_Hypophysis,0.0572927933404406,0.04817652315952503,-0.008099153865604735,0.12286037498764345,0.0485749683939485
hypothalamus.HypVINN_L-Ant-Hypothalamus,0.051377856781739034,0.011959103972041427,-0.0979277552980763,0.07842399134423748,-0.0300310565163935
hypothalamus.HypVINN_L-C.mammilare,0.04305115142278141,0.005710027554898347,0.01459517021875365,0.14675969475906445,-0.12346809900797978
hypothalamus.HypVINN_L-Chiasma-Opticum,0.03524489037349925,0.05840922344927332,-0.02439925435845987,0.16521868666353978,0.02358357873650767
hypothalamus.HypVINN_L-Fornix,0.05184738064029473,0.04557170328718506,0.07478305454923996,0.16575988202871159,0.012395209747623204
hypothalamus.HypVINN_L-Lat-Hypothalamus,0.0480662111033293,-0.029249094847584648,-0.07455297836394877,0.2514460397690642,-0.0029826848043931872
hypothalamus.HypVINN_L-Med-Hypothalamus,0.06362984963709922,-0.003748372452344756,0.05686127173461655,0.1805944875463978,-0.0018432588480539274
hypothalamus.HypVINN_L-Optic-tract,0.0663027949801523,-0.026830249742625337,-0.06113374929460026,0.21929779489063705,0.08039609196446798
hypothalamus.HypVINN_L-Post-Hypothalamus,0.06405387308686089,0.012537096917010692,-0.07211091020147693,0.24201680046732063,-0.11730851682816541
hypothalamus.HypVINN_R-Ant-Hypothalamus,0.04422578986592991,0.05422122414855327,-0.12058468383366676,0.17165958454943203,-0.008004645300470316
hypothalamus.HypVINN_R-C.mammilare,0.053266375781800705,-0.0037104015205320956,-0.010733985671363362,0.20706835161920295,-0.06215709309019533
hypothalamus.HypVINN_R-Chiasma-Opticum,0.033843113355103024,0.0726656511652705,-0.005393362399164186,0.1479908310734378,0.03271029641805382
hypothalamus.HypVINN_R-Fornix,0.049705308688327086,-0.03643346491146298,0.004638921792605008,0.15995087947725625,0.07407367350496386
hypothalamus.HypVINN_R-Lat-Hypothalamus,0.0529378803228873,-0.008683127573179744,-0.09596374616400476,0.22970938664227888,-0.020071134031523802
hypothalamus.HypVINN_R-Med-Hypothalamus,0.0702448128535314,0.004632211696972507,0.02767875257280994,0.17709732287097218,-0.07592082470917197
hypothalamus.HypVINN_R-Optic-tract,0.0773210743826499,-0.0253380468789563,-0.05756195984580548,0.2104331480262546,-0.009802831806250403
