feature,PC1,PC2,PC3,PC4,PC5
Left_Thalamus_original_firstorder_Skewness,0.008653186317202423,0.09115791328184596,0.031132956892227767,-0.028039600803016797,-0.05379022025003784
Left_Thalamus_original_firstorder_TotalEnergy,0.16427430951322552,-0.0069194385743222364,0.06063490566213646,0.09282953083190446,0.009492214126179016
Left_Thalamus_original_firstorder_Uniformity,0.04619619130324676,-0.049339831519473375,-0.16012449888377145,-0.05649854308538307,-0.023800227613320988
Left_Thalamus_original_firstorder_Variance,-0.018110154803848137,0.1537005774608321,-0.017482527977836892,-0.07728697014285266,0.0182106704377153
Left_Thalamus_original_shape_Elongation,-0.023435318325633166,0.10106811863556471,0.031048259375686917,0.12066561971815822,0.06034557118602247
Left_Thalamus_original_shape_Flatness,-0.035883771881051144,0.0897938176897675,0.004827004127386449,-0.02243741905741587,0.21522791652886128
Left_Thalamus_original_shape_LeastAxisLength,0.11437195342762538,0.021216125221165293,-0.012059969499571855,-0.029292332173342178,0.18105426944329656
Left_Thalamus_original_shape_MajorAxisLength,0.1388430086334029,-0.08415869212966533,-0.01634348695142039,0.0031166632369626656,-0.09617585891958455
Left_Thalamus_original_shape_Maximum2DDiameterColumn,0.11561480031114467,-0.1150420939453443,0.03838984442186272,0.004596420707505329,-0.08335348648708031
Left_Thalamus_original_shape_Maximum2DDiameterRow,0.10550772954728534,-0.05703420186158101,0.0059924763863533695,0.0478402131457976,-0.07573791773526578
Left_Thalamus_original_shape_Maximum2DDiameterSlice,0.11629252768901634,0.05727377855870662,-0.017338091598642292,0.10728725734791802,0.04871526054457848
Left_Thalamus_original_shape_Maximum3DDiameter,0.14776601700859893,-0.06993086792907538,-0.01544433146583383,0.013402229820169332,-0.09121476828172854
Left_Thalamus_original_shape_MeshVolume,0.17547863766879154,-0.020209801995026266,-0.009711361315054469,0.05841879975695543,0.015611111110375693
Left_Thalamus_original_shape_MinorAxisLength,0.11465321043789364,0.031966228127690705,0.0203919040078925,0.14469180775473406,-0.02957925250831121
Left_Thalamus_original_shape_Sphericity,-0.023000126980098592,-0.005016368818313498,-0.016096964677117444,-0.12959969000826732,0.17300972221878744
Left_Thalamus_original_shape_SurfaceArea,0.17286170408274493,-0.01839195897333452,-0.006094316946638593,0.08172275767457794,-0.020200413613694734
Left_Thalamus_original_shape_SurfaceVolumeRatio,-0.15777412098211607,0.022857085614699228,0.016008467198986322,0.0013723669866006487,-0.085271523819875
Left_Thalamus_original_shape_VoxelVolume,0.1754068894699535,-0.019861519459723257,-0.009662981626323331,0.05911790868808943,0.01574208635323969
Right_Hippocampus_original_firstorder_10Percentile,-0.0030005567374566423,-0.1419051912524796,0.1238771780687802,-0.10221050582046513,0.09408972296351317
Right_Hippocampus_original_firstorder_90Percentile,0.04291366350130215,0.12843735763211248,0.08886593804115527,-0.09834440980730658,-0.04748240255553413
Right_Hippocampus_original_firstorder_Energy,0.15578763579879207,0.017183245107081115,0.056265675012226554,-0.09252716642996353,0.07231885910991943
Right_Hippocampus_original_firstorder_Entropy,0.02291773634046243,0.20259959551570297,-0.052998333584933194,0.00265572297607881,-0.0903169453640572
Right_Hippocampus_original_firstorder_InterquartileRange,0.04623233987425785,0.17402913071190404,-0.05279978645428562,-0.009647081276612304,-0.10455464554692859
Right_Hippocampus_original_firstorder_Kurtosis,0.006599291329356024,0.03297864265648486,0.09222042864779946,-0.11262247433264876,0.11846783773059377
Right_Hippocampus_original_firstorder_Maximum,0.034187364404110805,0.13785706945838788,0.057922517799090585,-0.10180312793039972,0.057649159235889307
Right_Hippocampus_original_firstorder_Mean,0.027742952768248105,-0.0008627840048299719,0.16751466004594728,-0.12693142856495238,0.037053475636054024
Right_Hippocampus_original_firstorder_MeanAbsoluteDeviation,0.025106361395308092,0.20832826771104965,-0.010744387931113467,-0.012659673668289049,-0.07339627549625094
Right_Hippocampus_original_firstorder_Median,0.024641411240108352,-0.013326207657974667,0.14768772132179336,-0.07891517546773215,0.028567264501734423
Right_Hippocampus_original_firstorder_Minimum,-0.002108049622898933,-0.11019547647116724,0.060956928913476725,-0.0463906772766357,-0.020923221035496622
Right_Hippocampus_original_firstorder_Range,0.0318127355755822,0.15739164356027466,0.03542807659176328,-0.07965582127861012,0.05861659035666131
Right_Hippocampus_original_firstorder_RobustMeanAbsoluteDeviation,0.04443584548155199,0.18206497113542774,-0.04482231094948852,-0.009596478825608528,-0.10666877758581743
Right_Hippocampus_original_firstorder_RootMeanSquared,0.029367237748305738,0.03923529651654925,0.16562998897273212,-0.12546157189302592,0.029530528774572472
Right_Hippocampus_original_firstorder_Skewness,0.012861726418798826,0.04211976234563053,0.12787493060234345,-0.14564758193999977,0.06038997974968632
Right_Hippocampus_original_firstorder_TotalEnergy,0.15578763579879212,0.01718324510708112,0.05626567501222657,-0.09252716642996354,0.07231885910991946
Right_Hippocampus_original_firstorder_Uniformity,-0.026671986999557907,-0.1862242594371221,0.08011086302358561,-0.011175384045403648,0.10945200641904503
Right_Hippocampus_original_firstorder_Variance,0.01207500523289146,0.20491832174458577,0.011486061587863725,-0.009658604589135387,-0.0324337547828797
Right_Hippocampus_original_shape_Elongation,0.01434259299151901,0.09737262930639227,-0.03611269144840422,0.06644660463830564,0.17626193962517797
Right_Hippocampus_original_shape_Flatness,-0.014982314202040848,0.119313652770845,-0.058109319104174995,0.15319282465100068,0.1039669995166751
Right_Hippocampus_original_shape_LeastAxisLength,0.09283846082778041,0.06544863578248607,-0.05035535767852744,0.09087041939379044,0.06553637755629914
Right_Hippocampus_original_shape_MajorAxisLength,0.09722816792671986,-0.10604858120800735,0.03937283999350792,-0.1272592944831809,-0.09184855956789356
Right_Hippocampus_original_shape_Maximum2DDiameterColumn,0.08113835696426651,0.03426084596033483,-0.08568642127418716,-0.04060733238376988,-0.03140244595568036
Right_Hippocampus_original_shape_Maximum2DDiameterRow,0.10795736053558144,-0.09404955676288536,0.03095178134841223,-0.12578137270877068,-0.0701165852727078
