feature,PC1,PC2,PC3,PC4,PC5
aseg+DKT_ctx-rh-parahippocampal,0.06550051147295315,-0.03263886478732624,-0.01995076898180261,0.08993730598707235,-0.20141702801997194
aseg+DKT_ctx-rh-parsopercularis,0.07479134974678636,-0.008141415632584059,-0.03760196628163813,-0.07247673799667846,0.1681554393387772
aseg+DKT_ctx-rh-parsorbitalis,0.06427331821818359,-0.05214189844419878,-0.08657844561990324,0.03698478281622649,0.037965331329682245
aseg+DKT_ctx-rh-parstriangularis,0.08605570696465685,0.07052660255274727,-0.06411119413059793,-0.022311570075936808,0.0857830727860263
aseg+DKT_ctx-rh-pericalcarine,0.05105168498914602,-0.04187760861590367,-0.11579327764692231,-0.08490215217741306,-0.20354563426461575
aseg+DKT_ctx-rh-postcentral,0.09727998201490938,-0.07993643451470532,0.008839079372579868,-0.12568891823316275,-0.006004944090860561
aseg+DKT_ctx-rh-posteriorcingulate,0.061960877078072435,-0.04052397979848442,-0.0948757274436838,-0.07607762224775669,0.06906590603100825
aseg+DKT_ctx-rh-precentral,0.10463493774921649,-0.04654273318575669,0.014517580764391145,-0.0575750502621825,-0.05911150353988667
aseg+DKT_ctx-rh-precuneus,0.09690823632517684,-0.09192342207092855,-0.04282164530214955,-0.013484735605232417,0.0579881536182678
aseg+DKT_ctx-rh-rostralanteriorcingulate,0.07962298582797767,-0.054896495889313925,0.03725756923918998,0.015918803786608964,-0.012257910404751613
aseg+DKT_ctx-rh-rostralmiddlefrontal,0.0821172710466604,-0.09703148143116312,0.026241452795538907,-0.024502277478029296,-0.15005547917566933
aseg+DKT_ctx-rh-superiorfrontal,0.11915960119443623,-0.029507780891209,-0.009783476638044577,-0.027486781527309073,-0.06011231598484985
aseg+DKT_ctx-rh-superiorparietal,0.07978526553362231,-0.11808781721991148,0.014412473566641158,-0.06480279755799156,0.09344028997557512
aseg+DKT_ctx-rh-superiortemporal,0.09883303642649764,-0.034806986333835305,0.021410899239399685,0.017539463706929787,0.05179325178017366
aseg+DKT_ctx-rh-supramarginal,0.09102876555499308,-0.06543199940166573,-0.05000670116276881,-0.03560113503375792,0.15178331237684037
aseg+DKT_ctx-rh-transversetemporal,0.0696112654721582,-0.060070757870547255,0.0007130937329846769,-0.04840301657311902,0.07317714857247921
cerebellum.CerebNet_Cbm_Left_CrusI,0.0661144188712418,0.15858902608582146,-0.05699751332352958,-0.0051581405155912835,0.031687365620297524
cerebellum.CerebNet_Cbm_Left_CrusII,0.02846591576395784,0.16770023861823455,-0.0015480897885400407,-0.12444396196025814,-0.003582245074192518
cerebellum.CerebNet_Cbm_Left_IX,0.03325347549794642,0.19143806846282233,0.021884843426034726,-0.039259863816533534,-0.040825100526054835
cerebellum.CerebNet_Cbm_Left_I_IV,0.08523786096784926,0.09315717036809071,0.00085527330084257,0.13164812726761776,-0.012582009821022791
cerebellum.CerebNet_Cbm_Left_V,0.09459612578209439,0.08794536787890873,0.04851405894840076,0.023564566371595447,-0.05522705462529665
